-6.4444;-5.7496;3.0373;-0.63;0.00604;10.27;10.08;1;29.85;1;109.23;1.64;0;0;0;0;40501;HIP40501 Gli
-2.5091;0.51;8.7914;0.82;0.17598;6.61;6.42;1;29.85;1;109.21;0.71;244.385;-131.765;91.39;292.298;57939;HIP57939 HD103095 Gli
0.5322;0.5045;9.1256;0.54;1.32226;4.42;4.23;1;29.85;1;109.23;0.66;-49.188;6.119;-11.593;50.905;64394;HIP64394 HD114710 Gli Bet Com
-6.6875;0.2075;-6.255;0.706;0.75459;5.03;4.84;1;29.86;1;109.18;0.71;-19.667;-5.301;-3.431;20.655;15457;HIP15457 HD20630 Gli Kap1 Cet
5.9719;-3.7093;-5.9601;0.423;1.36502;4.39;4.21;1;30.05;1;108.5;0.54;-42.808;32.995;37.118;65.566;105858;HIP105858 HD203608 Gli Gam Pav
2.928;-8.1314;3.2675;0.636;0.73334;5.06;4.89;1;30.12;1;108.23;0.65;-63.052;-26.06;-10.51;69.03;57443;HIP57443 HD102365 Gli
-6.273;-4.8142;-4.8405;-0.63;0.00138;11.87;11.71;1;30.22;1;107.86;2.74;0;0;0;0;23512;HIP23512 Gli
-6.2425;-5.0375;-4.7445;1.748;0.00521;10.43;10.28;1;30.38;1;107.3;1.86;0;0;0;0;23932;HIP23932 Gli
-5.6252;6.3502;4.039;1.609;0.0044;10.62;10.48;1;30.63;1;106.43;1.35;-37.758;-47.077;-18.784;63.204;29277;HIP29277 Gli
-8.9874;-0.0019;-2.821;1.542;0.00721;10.08;9.95;1;30.71;1;106.16;2.36;-53.487;-51.218;-18.472;76.324;21932;HIP21932 HD285968 Gli
-3.1186;-0.4111;-8.8998;1.609;0.00581;10.32;10.19;1;30.77;1;105.94;1.93;-30.714;-40.727;43.794;67.23;9724;HIP9724 Gli
-1.8105;-2.0046;-9.0725;-0.63;0.00096;12.27;12.15;1;30.86;1;105.64;2.84;0;0;0;0;9786;HIP9786 Gli
2.8821;7.6896;4.7535;1.609;0.00445;10.6;10.49;1;30.93;1;105.39;1.09;22.588;-10.893;-7.044;26.048;86776;HIP86776 Gli
-0.2515;-9.3821;1.4255;-0.63;0.0036;10.83;10.72;1;30.95;1;105.34;1.59;0;0;0;0;47425;HIP47425 Gli
2.162;-8.1946;4.3765;0.902;0.29171;6.06;5.96;1;31.1;1;104.84;0.77;-47.773;42.682;-19.764;67.042;56452;HIP56452 HD100623 Gli
-2.7326;-0.1693;9.1398;0.82;0.53112;5.41;5.31;1;31.1;1;104.81;0.69;4.759;-14.541;3.878;15.783;56997;HIP56997 HD101501 Gli 61UMa
-4.7174;-6.3575;5.5291;-0.63;0.0015;11.79;11.71;1;31.48;1;103.56;3.78;0;0;0;0;46655;HIP46655 Gli
4.8588;-8.1478;1.8121;1.609;0.00398;10.73;10.65;1;31.49;1;103.54;2.03;0;0;0;0;61629;HIP61629 Gli
4.2728;6.169;6.2568;1.242;0.04264;8.15;8.1;1;31.85;1;102.35;0.86;-31.963;-18.933;-22.433;43.397;82003;HIP82003 HD151288 Gli
